UBINumber,BusinessDbaName,EffectiveDate,ExpirationDate,Address1,City,State,Zip,ViolationNo,ViolationType,ViolationDate
603 482 638,A TO Z YARD & CLEANING SVC LLC,12/07/2015,12/11/2023,PO Box 30011,BELLINGHAM,WA,98228,,,
604 725 422,Yakima Clean Green LLC,04/21/2021,04/21/2023,131 Sparrow Ln,YAKIMA,WA,98908,,,
604 735 550,WW BIN CLEANING SOLUTIONS LLC,06/07/2021,06/07/2023,620 CHASE AVE,WALLA WALLA,WA,99362,,,
604 295 936,XTREME CLEANING SOLUTIONS,10/10/2018,10/10/2020,2810 174th St E,TACOMA,WA,98445,,,
604 846 299,ECO EXTERIOR CLEANING LLC,04/18/2022,04/18/2024,1207 61ST AVE CT NE,TACOMA,WA,98422,,,
602 326 914,Cliff's Window Cleaning,02/02/2015,02/05/2021,31065 9th Ave S,FEDERAL WAY,WA,98003,,,
603 212 405,CLEAR VIEW WINDOW CLEANING,04/22/2016,04/22/2020,3773 S. LINCOLN ST,KENNEWICK,WA,99338,,,
604 811 713,CLOUD B CUTTING & CLEANING SER,12/06/2021,12/06/2023,806 W ENTIAT AVE,KENNEWICK,WA,99336,,,
604 163 142,ELITE CONTRNG & FINAL CLEAN,01/17/2018,01/17/2020,PO Box 12212,MILL CREEK,WA,98082,,,
602 301 054,EASTSIDE ROOF CLEANING LLC,07/24/2003,08/17/2023,21806 State Route 9 SE,WOODINVILLE,WA,98072,,,
604 776 471,WHISTLE DRAIN CLEANING LLC,08/09/2021,08/09/2023,5511 PARKCREST DR ST,AUSTIN,TX,78731,,,
604 620 294,WHITE GLOVE CLEANING SRVC LLC,09/22/2020,09/22/2022,6420 NE 65TH ST,VANCOUVER,WA,98661,,,
603 404 653,WEST COAST MARINE CLEANING,08/06/2014,09/21/2024,PO BOX 1210,VANCOUVER,WA,98666,,,
603 479 834,WE CLEAN,04/22/2015,04/22/2017,38012 35TH WAY S,AUBURN,WA,98001,,,
603 489 831,WENDY'S GREEN CLEAN,05/14/2015,05/25/2019,PO BOX 7181,TACOMA,WA,98417,,,
604 545 661,WICKED CLEAN,09/24/2020,09/24/2024,2468 Rocky Way,Coupeville,WA,98239,,,
601 414 829,WORLD CLASS CLEANING,03/09/2018,03/09/2020,PO BOX 546,FOX ISLAND,WA,98333,,,
604 909 299,WRIGHTS ROOF CLEANING,04/03/2023,04/03/2025,729 106TH ST S,TACOMA,WA,98444,,,
604 943 914,WIZARDS CLEANING,09/19/2022,09/19/2024,17739 N BEACHSIDE DR SE,YELM,WA,98597,,,
604 578 696,WILBUR'S GUTTER CLEANING SVCS,08/03/2020,08/18/2024,5950 NE Timberland Dr,KINGSTON,WA,98346,,,
604 639 218,WINDOW CLEANING 4 U LLC,05/18/2022,05/18/2024,12020 JUANITA DR NE,KIRKLAND,WA,98034,,,
602 009 827,TRIPLE CROWN CLEANING,07/07/2003,03/09/2017,905 N WAUGH RD,MOUNT VERNON,WA,98274,,,
603 414 936,TRIPLE GEM CARPET CLEANING LLC,02/15/2023,02/15/2025,6203 137TH ST E,PUYALLUP,WA,98373,,,
604 780 881,TRC CLEANING,06/07/2022,06/07/2024,19006 79TH AVE CT E,PUYALLUP,WA,98375,,,
603 214 103,TOUGH GIRL CLEANING CO,08/09/2013,08/11/2019,11401 E 4TH AVE #12,SPOKANE VALLEY,WA,99206,,,
604 808 011,TRAILHEAD CITY WINDOW CLEANING,01/09/2023,01/09/2025,1118 7TH AVE NW,ISSAQUAH,WA,98027,,,
601 879 816,TRUSTY DRYER VENT CLEANING,01/23/2008,09/22/2022,2441 Valencia St,BELLINGHAM,WA,98229,,,
603 168 835,Ridgetop Window Cleaning,04/18/2013,04/18/2019,10995 Lobelia Ave.,SILVERDALE,WA,98383,,,
604 331 030,STEADFAST CLEAN & DETAIL,11/08/2018,11/08/2020,112 E ROCKWOOD BLVD #12,SPOKANE,WA,99202,,,
604 963 350,STEAMDRY CARPET CLEANING ACA,08/29/2022,08/29/2024,5318 NE 4TH ST,RENTON,WA,98059,,,
604 353 386,TWO SIX WINDOW CLEANING,05/01/2019,05/01/2021,607 S Franklin Ave,WENATCHEE,WA,98801,,,
604 846 259,VALLEY CHIMNEY CLEANING,01/13/2022,01/13/2024,38275 SE FIR ST,SNOQUALMIE,WA,98065,,,
603 606 028,SUPERIOR ROOF CLEANING,04/07/2016,04/07/2018,10114 218th Ave Ct E,BONNEY LAKE,WA,98391,,,
604 754 458,SUPERIOR SURFACE CLEANING,04/06/2023,04/06/2025,15210 179TH AVE SE,MONROE,WA,98272,,,
604 544 043,SUPERIOR CLEAN JANITORIAL SVCS,01/19/2021,01/19/2023,1221 COTTONWOOD DR,RICHLAND,WA,99354,,,
603 338 519,SUNCO WINDOW CLEANING LLC,11/28/2018,11/28/2024,PO BOX 135,MILTON,WA,98354,,,
603 284 937,SUPERIOR CARPET CLEANING,06/21/2017,06/21/2019,514 MARJO ST,WENATCHEE,WA,98801,,,
604 810 232,SWIFT CLEANING SPCLST SERV LLC,11/19/2021,11/19/2025,2000 NE 112TH AVE,VANCOUVER,WA,98684,,,
604 535 926,T L B WINDOW CLEANING,01/01/2020,01/01/2022,4405 DELPHI RD SW,OLYMPIA,WA,98512,,,
603 520 433,TNT WINDOW CLEANING LLC,07/14/2015,07/14/2017,26524 MANCHESTER AVE,KENT,WA,98032,,,
601 744 201,TECHNIQUE CLEAN/ GENERAL CONST,09/04/2018,09/04/2020,9305 9TH AVE CT E,TACOMA,WA,98445,,,
604 003 144,TAC PAINTING & CLEANING LLC,06/27/2016,07/04/2023,7702 S CHICAGO CT,SEATTLE,WA,98118,,,
602 005 097,TCB STEAM CLEANING INC,11/14/2011,11/14/2021,29336 40TH AVE S,AUBURN,WA,98001,,,
604 576 044,SR CLEAN CONSTRUCTION LLC,03/05/2020,03/05/2024,4116 NE 10TH ST,RENTON,WA,98059,,,
602 631 508,SO FRESH & SO CLEAN,02/05/2007,02/15/2017,PO Box 33072,FT LEWIS,WA,98433,,,
605 018 061,SOUND CHIMNEYS MASONRY & CLEAN,01/30/2023,01/30/2025,17833 SPRUCE WAY,LYNNWOOD,WA,98037,,,
603 282 023,SO CLEAN & GREEN LLC,06/15/2016,07/27/2024,1729 W Railroad Ave,SHELTON,WA,98584,,,
604 054 564,SKYLINE PRO CLEANING LLC,05/16/2017,05/16/2019,7033 STONE ST,LACEY,WA,98513,,,
604 924 272,SMART CLEANING,11/10/2022,11/10/2024,11317 148TH AVE SE,RENTON,WA,98059,,,
604 530 255,SPARKLING CLEANING SOLUTIONS,11/27/2019,11/27/2021,21427 DAMSON RD,BOTHELL,WA,98021,,,
604 609 087,NORTHSIDE CLEAN CONST LLC,09/14/2020,09/14/2022,7014 N Walnut Rd,SPOKANE,WA,99217,,,
604 756 468,LONGVIEW CHIMNEY CLEANING & RE,06/18/2021,06/21/2025,3601 OAK ST,LONGVIEW,WA,98632,,,
604 023 351,STAEPPEN CLEAN,06/08/2018,06/08/2020,25235 SE Klahanie Blvd #A104,ISSAQUAH,WA,98029,,,
604 713 419,SPRAY & WASH EXT CLEANING LLC,04/19/2021,04/19/2023,9232 NE 148TH CT,BOTHELL,WA,98011,,,
605 003 164,NORTHWEST EXTREME CLEAN,01/30/2023,01/30/2025,303 S ENNIS ST,PORT ANGELES,WA,98362,,,
603 485 158,SALMON BAY WINDOW CLEANING LLC,03/24/2015,04/14/2025,1420 NW GILMAN BLVD #2615,ISSAQUAH,WA,98027,,,
604 860 898,SASWASH CLEANING LLC,08/15/2022,08/15/2024,12839 NE 144TH WAY,Kirkland,WA,98034,,,
603 572 330,RPM CLEANING ENTERPRISES LLC,01/12/2016,01/12/2018,19102 20TH DR SE UNIT# I-102,BOTHELL,WA,98012,,,
605 340 147,RIVERAS CLEANING LLC,10/11/2023,10/11/2025,8411 8TH AVE W. APT 4,EVERETT,WA,98208,,,
603 287 222,R n D Window & Gutter Cleaning,05/24/2013,06/23/2025,PO BOX 73218,PUYALLUP,WA,98373,,,
603 402 945,SCHROEDERS CLEANING & GEN SRVS,06/04/2015,06/04/2017,PO BOX 353,CHINOOK,WA,98614,,,
,,,,,,,,,,
604 858 730,SIMPLY SHINE CLEANING CO LLC,01/25/2023,01/25/2025,509 AUSTIN DR,WEST RICHLAND,WA,99353,,,
604 271 767,SERENITY COMMERCIAL CLEANING,05/31/2018,05/31/2020,2827 CLARE AVE,BREMERTON,WA,98310,,,
604 800 353,SEAGATE RENOVATIONS & CLEANING,10/20/2021,10/20/2023,144 Seagate St SW,OCEAN SHORES,WA,98569,,,
603 064 492,SEATTLE GUTTER CLEANING LLC,04/13/2011,04/13/2017,7116 GREENWOOD AVE N #203,SEATTLE,WA,98103,,,
604 753 908,RC CLEANING LLC,08/10/2021,08/10/2023,21244 29th Ave South,SEATTLE,WA,98198,,,
604 207 893,REACT HVAC CLEANING LLC,02/15/2019,02/15/2021,1869 E Seltice Way #341,POST FALLS,ID,83854,,,
604 976 264,RAPMARY CLEANING/HDYMN SVC LLC,10/12/2022,10/12/2024,3235 WRIGHT AVE,BREMERTON,WA,98310,,,
604 998 331,RAIN & SHINE GNRL CLEANING LLC,04/07/2023,04/07/2025,4248 A ST TRLR 633,AUBURN,WA,98002,,,
604 795 217,RAPID RESPONSE BIO CLEAN INC,10/04/2021,10/04/2025,7600 SE JOHNSON CREEK BLVD,PORTLAND,OR,97206,,,
604 638 762,REDDS PAINT AND CLEAN,10/30/2020,10/30/2022,P.O. BOX 254675,SACRAMENTO,CA,95865,,,
604 171 351,NORTHWEST ECO CLEANING,11/02/2017,11/05/2023,6870 62ND AVE NE # 1113,SEATTLE,WA,98115,,,
602 089 057,PENINSULA PRESSURE CLEAN,12/06/2017,12/06/2021,POBOX 207,LONG BEACH,WA,98631,,,
603 435 016,Pig Pens Cleaning Solutins LLC,11/24/2015,11/24/2017,5726 School St Ne,BREMERTON,WA,98311,,,
603 436 583,REEVES CARPET CLEANING LLC,10/03/2014,10/18/2018,PO BOX 4362,PASCO,WA,99302,,,
604 694 508,REN'S WINDOW CLEANING LLC,05/30/2023,05/30/2025,14923 SILVER FIRS DR,EVERETT,WA,98208,,,
604 332 748,PREMIER CLEANING CO LLC,09/28/2018,09/28/2020,7901 DELRIDGE WAY SW #23C,SEATTLE,WA,98106,,,
604 871 664,PRESTIGE WINDOW CLEANING LLC,03/08/2023,03/08/2025,718 2ND AVE N,KENT,WA,98032,,,
602 921 592,pipeline video & clean n inc,05/21/2009,07/11/2017,2212 port of tacoma rd,TACOMA,WA,98421,,,
601 565 851,PIK-MI CLEANING,07/28/2021,07/28/2023,10071 S NACHES RD,NACHES,WA,98937,,,
604 198 731,PINEBROOK CLEANING LLC,01/15/2020,01/15/2022,"126 SW 148th St, Ste C360",BURIEN,WA,98168,,,
603 475 013,PUGET SOUND CLEAN CONST LLC,02/10/2015,02/10/2017,11533 SE 318TH PL,AUBURN,WA,98092,,,
601 676 373,QUALITY ROOFING/CLEANING SRVCS,09/28/2016,09/28/2018,20823 STATE RT 20,BURLINGTON,WA,98233,,,
602 187 261,QUICK-N-CLEAN PRSSR WSHNG INC,11/03/2009,11/21/2019,7005 NE 40th Ave,VANCOUVER,WA,98661,,,
604 117 754,QUALITY ROOF & GUTTER CLEANING,08/24/2017,08/24/2019,16 Lapsley Dr.,DUPONT,WA,98327,,,
603 490 023,PURITY CLEANING COMPANY,04/09/2015,04/09/2017,1500 E COLLEGE WAY STE A,MOUNT VERNON,WA,98273,,,
603 441 744,QUALITY CLEANING,03/03/2015,12/09/2024,PO BOX 1381,Yakima,WA,98907,,,
603 419 941,PEAK OF PERFEC ROOF CLEAN & MB,03/07/2017,03/07/2019,4826 Lookout Ave,BELLINGHAM,WA,98229,,,
603 265 411,PACIFIC EXTERIOR CLEANING,03/18/2013,03/18/2025,7511 S Welcome Rd,MEDICAL LAKE,WA,99022,,,
604 575 271,PALOUSE CLEANING LLC,04/17/2020,04/17/2024,951 Carroll Rd,COLFAX,WA,99111,,,
604 653 824,PACIFIC CLEANING LLC,08/31/2023,08/31/2025,1042 MOBILE LANE,FERNDALE,WA,98248,,,
604 725 814,OLY'S GENERAL CLEANING LLC,04/27/2021,04/27/2023,401 37TH SE SE,AUBURN,WA,98002,,,
604 672 825,OUTSHINE WINDOW CLEANING LLC,03/14/2023,03/14/2025,1528 N CAMBRIAN AVE,BREMERTON,WA,98312,,,
605 076 164,PEACHY CLEANING CO,03/24/2023,03/24/2025,144 DAISY LN,SEQUIM,WA,98382,,,
604 794 450,S&R CLEANING,08/31/2021,08/31/2023,10103 N Whittier,SPOKANE,WA,99218,,,
604 174 284,RISE 'N SHINE CLEANING SVCS,10/04/2017,10/04/2021,1901 Merrill Creek Parkway,EVERETT,WA,98203,,,
604 085 970,RICKY'S CLEANING,03/02/2017,03/02/2023,1500 Sandoz Rd #21,NEWBERG,OR,97132,,,
604 598 750,PEAK PERFORMANCE CLEAN & MAINT,03/16/2022,03/16/2024,PO BOX 391,PUYALLUP,WA,98371,,,
603 474 240,OLD SCHOOL POWER CLEANING,03/27/2015,03/27/2017,21101 121ST AVE SE,SNOHOMISH,WA,98296,,,
603 556 868,NORTHPEAK ROOF CLEANING LLC,03/09/2016,03/22/2022,13401 DANA LN E,PUYALLUP,WA,98373,,,
603 194 568,NORTHSOUND TAP CLEANING INC,01/10/2017,01/10/2021,PO Box 1972,FERNDALE,WA,98248,,,
604 857 797,NORTHWEST PRO CLEANING LLC,07/25/2022,07/25/2024,964 HOMESTEAD DR,BURLINGTON,WA,98233,,,
602 730 936,Rental Cleaning & Paintng Sers,12/27/2010,12/27/2016,2722 North Gary Lauri Ct,SPOKANE,WA,99206,,,
604 032 616,NORTHWEST HYDRO-CLEAN LLC,09/23/2016,09/23/2018,PO BOX 122,BATTLE GROUND,WA,98604,,,
604 710 485,NORTHWEST WINDOW CLEANING BHAM,03/05/2021,04/07/2025,4600 Guide Meridian,Bellingham,WA,98226,,,
604 926 633,NW PRO CLEAN LLC,06/02/2022,06/02/2024,7027 Autumn Ave SE,SNOQUALMIE,WA,98065,,,
604 725 750,OLYMPIC ROOF CLEANING,11/30/2021,11/30/2025,PO BOX 982,CHIMACUM,WA,98325,,,
605 256 202,PENA CLEANING & LANDSCAPNG LLC,06/02/2023,06/02/2025,3001 S 288TH ST TRLR 262,FEDERAL WAY,WA,98003,,,
603 180 841,NORTHWEST WINDOW CLEANING LLC,07/16/2012,07/16/2018,108 Factory AVE N Ste 2B,RENTON,WA,98057,,,
